training/actor/actor_loss,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,time/epoch_time,time/total_time,step
7.7782836,-7.7782836,0.10669395,1.0,0.10393783,-0.14294027,2.130902,7.794994,-7.794994,0.11087147,1.0,0.04972611479759216,248.63058423995972,5000
7.6957912,-7.6957912,0.08607069,1.0,0.066612795,-0.11142577,1.6717942,7.7282677,-7.7282677,0.094189845,1.0,0.0006996524810791015,252.12884998321533,10000
7.6776824,-7.6776824,0.081543595,1.0,0.15059902,-0.07791005,1.6957343,7.7300544,-7.7300544,0.09463661,1.0,0.0006994789123535157,255.62624788284302,15000
7.6628876,-7.6628876,0.07784479,1.0,0.18337674,-0.3739776,1.7274854,7.71165,-7.71165,0.090035364,1.0,0.0006983819007873535,259.1181607246399,20000
7.637543,-7.637543,0.07150878,1.0,0.26662484,-0.07585996,1.5724423,7.692299,-7.692299,0.08519778,1.0,0.0006994229316711426,262.6152789592743,25000
7.6415977,-7.6415977,0.0725224,1.0,0.25363332,-0.10795932,1.951417,7.7097325,-7.7097325,0.08955611,1.0,0.0007007063865661622,266.1188142299652,30000
7.634345,-7.634345,0.07070925,1.0,0.13561434,-0.11227668,1.6516099,7.678624,-7.678624,0.08177903,1.0,0.0006985606670379639,269.61162090301514,35000
7.613241,-7.613241,0.06543333,1.0,0.09311796,-0.0895068,1.2778385,7.6767116,-7.6767116,0.081300795,1.0,0.0006975632667541503,273.0994408130646,40000
7.636598,-7.636598,0.07127251,1.0,0.08917177,-0.15758137,1.507302,7.654946,-7.654946,0.075859435,1.0,0.0006984538078308105,276.59171295166016,45000
7.614529,-7.614529,0.06575531,1.0,0.07874183,-0.23949848,1.6402793,7.676054,-7.676054,0.081136554,1.0,0.0007049424171447754,280.11642837524414,50000
7.604985,-7.604985,0.063369185,1.0,0.21133834,-0.06959893,1.301284,7.659464,-7.659464,0.076988906,1.0,0.0006990968704223633,283.6119158267975,55000
7.6121426,-7.6121426,0.06515859,1.0,0.21981534,-0.17108116,1.4986187,7.6519775,-7.6519775,0.07511723,1.0,0.0006954642772674561,287.0892403125763,60000
7.595955,-7.595955,0.061111778,1.0,0.11435059,-0.19026668,1.6467171,7.6868258,-7.6868258,0.08382942,1.0,0.0006984827041625976,290.58165740966797,65000
7.6086464,-7.6086464,0.06428462,1.0,0.13806805,-0.23263827,1.4415996,7.637089,-7.637089,0.07139509,1.0,0.0007066700458526611,294.11501121520996,70000
7.592521,-7.592521,0.0602533,1.0,0.11855107,-0.1345852,1.349584,7.673431,-7.673431,0.08048073,1.0,0.0006970404624938965,297.600216627121,75000
7.575077,-7.575077,0.055892203,1.0,0.085646726,-0.2995901,1.5738337,7.6734514,-7.6734514,0.080485865,1.0,0.0007001245498657226,301.1008424758911,80000
7.6012273,-7.6012273,0.06242971,1.0,0.2317692,-0.100527704,1.4433651,7.651206,-7.651206,0.07492454,1.0,0.0007046013832092285,304.62385296821594,85000
7.594474,-7.594474,0.060741372,1.0,0.22223617,-0.10290144,1.6551925,7.656182,-7.656182,0.07616842,1.0,0.0007027156352996826,308.13743472099304,90000
7.575821,-7.575821,0.056078292,1.0,0.2983584,-0.081003554,1.5542103,7.6661916,-7.6661916,0.078670874,1.0,0.0007021081447601318,311.6479799747467,95000
7.5895987,-7.5895987,0.059522547,1.0,0.39217335,-0.09042121,1.5999936,7.650508,-7.650508,0.07474998,1.0,0.00070250883102417,315.16052746772766,100000
7.5818515,-7.5818515,0.057585865,1.0,0.11979195,-0.29977903,1.7718843,7.681622,-7.681622,0.082528494,1.0,0.042012679529190064,525.2239289283752,105000
7.5895104,-7.5895104,0.059500564,1.0,0.23642796,-0.23540732,1.5406916,7.659791,-7.659791,0.07707077,1.0,0.0007355504989624024,528.9016847610474,110000
7.593208,-7.593208,0.06042495,1.0,0.07124546,-0.17096628,1.577619,7.682,-7.682,0.08262295,1.0,0.0007303994178771972,532.553685426712,115000
7.6023445,-7.6023445,0.06270918,1.0,0.42393583,-0.11690546,2.0186858,7.672945,-7.672945,0.08035927,1.0,0.0007313608169555664,536.2104930877686,120000
7.5784473,-7.5784473,0.056734823,1.0,0.1177345,-0.10232939,1.4569621,7.6643543,-7.6643543,0.07821147,1.0,0.0007349768161773681,539.8853802680969,125000
7.580907,-7.580907,0.057349615,1.0,0.35768932,-0.077724144,1.6307118,7.6767306,-7.6767306,0.08130563,1.0,0.000726991605758667,543.5203416347504,130000
7.583599,-7.583599,0.05802278,1.0,0.16776393,-0.07769123,1.4872668,7.6592607,-7.6592607,0.07693825,1.0,0.0007327354907989502,547.1840224266052,135000
7.5841312,-7.5841312,0.058155783,1.0,0.47860867,-0.11020492,2.0806706,7.67173,-7.67173,0.08005537,1.0,0.0007286251544952393,550.8271517753601,140000
7.568752,-7.568752,0.054310896,1.0,0.25939643,-0.1212799,1.5202857,7.6664205,-7.6664205,0.07872803,1.0,0.0007247078418731689,554.4506945610046,145000
7.5741367,-7.5741367,0.05565715,1.0,0.10382379,-0.18963821,1.463871,7.6909447,-7.6909447,0.08485909,1.0,0.0007276532173156738,558.0889642238617,150000
7.5973625,-7.5973625,0.06146368,1.0,0.22295979,-0.33095858,1.9657214,7.6569734,-7.6569734,0.07636633,1.0,0.0007270783901214599,561.7243597507477,155000
7.5731115,-7.5731115,0.055400882,1.0,0.28230208,-0.15477508,1.6122394,7.6627483,-7.6627483,0.07781014,1.0,0.000724488639831543,565.3468065261841,160000
7.5787334,-7.5787334,0.056806386,1.0,0.12914819,-0.121608175,1.4867339,7.6488304,-7.6488304,0.074330494,1.0,0.0007303249835968017,568.9984350204468,165000
7.5874653,-7.5874653,0.058989253,1.0,0.106514715,-0.12985928,1.5729346,7.64809,-7.64809,0.07414539,1.0,0.0007278614521026611,572.6377453804016,170000
7.5714602,-7.5714602,0.054987993,1.0,0.13287966,-0.074313626,1.4130977,7.638996,-7.638996,0.071871996,1.0,0.0007282016277313232,576.2787568569183,175000
7.5804462,-7.5804462,0.057234585,1.0,0.08637704,-0.19188547,1.5816115,7.681114,-7.681114,0.08240157,1.0,0.0007255845546722412,579.9066827297211,180000
7.5828943,-7.5828943,0.05784651,1.0,0.14893378,-0.11788999,1.4880376,7.6645446,-7.6645446,0.07825917,1.0,0.0007360070705413819,583.5867214202881,185000
7.5747547,-7.5747547,0.055811606,1.0,0.18721001,-0.12101602,1.559592,7.650879,-7.650879,0.07484278,1.0,0.0007329238891601562,587.2513444423676,190000
7.58018,-7.58018,0.05716811,1.0,0.21560308,-0.24735136,1.7536746,7.669985,-7.669985,0.07961922,1.0,0.0007294617652893067,590.8986566066742,195000
7.573245,-7.573245,0.05543415,1.0,0.24147034,-0.11056457,1.6199117,7.67293,-7.67293,0.08035548,1.0,0.0007272222518920899,594.5347712039948,200000
7.5690165,-7.5690165,0.05437704,1.0,0.083327204,-0.085131474,1.3542666,7.6556735,-7.6556735,0.07604134,1.0,0.044304040575027466,816.0549774169922,205000
7.561371,-7.561371,0.052465603,1.0,0.34650493,-0.23305164,1.7312801,7.676851,-7.676851,0.08133575,1.0,0.0007238275051116944,819.6741182804108,210000
7.5846863,-7.5846863,0.05829452,1.0,0.30215907,-0.2760772,1.9641132,7.6605396,-7.6605396,0.07725796,1.0,0.000729874563217163,823.3234944343567,215000
7.5699043,-7.5699043,0.05459898,1.0,0.14560552,-0.10817265,1.5058997,7.6907387,-7.6907387,0.08480771,1.0,0.0007244495868682861,826.9457457065582,220000
