training/actor/actor_loss,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,time/epoch_time,time/total_time,step
7.6905575,-7.6905575,0.08476226,1.0,0.079138145,-0.06494161,1.790249,7.7083464,-7.7083464,0.08920959,1.0,0.049879710531234744,249.39856362342834,5000
7.662364,-7.662364,0.07771402,1.0,0.053914268,-0.059526052,1.4794133,7.6600986,-7.6600986,0.07714763,1.0,0.0007079755783081055,252.93844556808472,10000
7.658969,-7.658969,0.076865226,1.0,0.07201434,-0.08048137,1.6660194,7.6905394,-7.6905394,0.08475788,1.0,0.0007067785739898681,256.47234201431274,15000
7.6027718,-7.6027718,0.062815964,1.0,0.086068906,-0.07360823,1.43321,7.6638165,-7.6638165,0.07807708,1.0,0.0007062928676605225,260.00380992889404,20000
7.5989447,-7.5989447,0.061859205,1.0,0.102054335,-0.05887631,1.3148139,7.651517,-7.651517,0.07500213,1.0,0.0007096099853515625,263.5518629550934,25000
7.606757,-7.606757,0.06381233,1.0,0.052312292,-0.049660843,1.1527696,7.6824293,-7.6824293,0.08273031,1.0,0.0007083541870117187,267.0936372280121,30000
7.607986,-7.607986,0.0641195,1.0,0.060757954,-0.06800526,1.2681237,7.6222873,-7.6222873,0.06769478,1.0,0.0007093226432800293,270.6402533054352,35000
7.592397,-7.592397,0.06022222,1.0,0.047754597,-0.06353779,1.1542748,7.651166,-7.651166,0.07491457,1.0,0.0007076136112213135,274.17832493782043,40000
7.5824075,-7.5824075,0.057724833,1.0,0.08753969,-0.05943571,1.2580385,7.672432,-7.672432,0.08023089,1.0,0.0007096075534820557,277.72636556625366,45000
7.570904,-7.570904,0.05484903,1.0,0.07163246,-0.07579167,1.2530714,7.6339955,-7.6339955,0.07062183,1.0,0.0007128448963165283,281.29059314727783,50000
7.575035,-7.575035,0.0558817,1.0,0.06684218,-0.061269872,1.2917793,7.6279216,-7.6279216,0.0691033,1.0,0.0007088113307952881,284.8346531391144,55000
