training/actor/actor_loss,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,time/epoch_time,time/total_time,step
7.741844,-7.741844,0.097583994,1.0,0.045506556,-0.058044255,1.6113727,7.7514877,-7.7514877,0.09999499,1.0,0.04921393818855286,246.0697021484375,5000
7.713295,-7.713295,0.09044666,1.0,0.049150698,-0.045193296,1.4324218,7.705261,-7.705261,0.08843832,1.0,0.0007037203788757325,249.5883069038391,10000
7.6920223,-7.6920223,0.08512852,1.0,0.041413184,-0.038065318,1.3474418,7.7006407,-7.7006407,0.08728318,1.0,0.0007138652324676514,253.15763640403748,15000
7.684702,-7.684702,0.08329843,1.0,0.03578086,-0.05235159,1.2050363,7.732785,-7.732785,0.095319286,1.0,0.0007131117820739746,256.7231984138489,20000
7.666649,-7.666649,0.0787853,1.0,0.042265438,-0.035944626,1.1011462,7.698328,-7.698328,0.08670489,1.0,0.0007097459316253662,260.2719314098358,25000
7.684538,-7.684538,0.08325748,1.0,0.05749064,-0.04835406,1.3039529,7.6955757,-7.6955757,0.0860169,1.0,0.0007020632743835449,263.7822513580322,30000
7.6506777,-7.6506777,0.074792325,1.0,0.032420736,-0.035422597,1.0517064,7.6950407,-7.6950407,0.08588317,1.0,0.0007128761768341065,267.34663581848145,35000
7.627598,-7.627598,0.06902236,1.0,0.044639893,-0.042952426,1.1532476,7.6769767,-7.6769767,0.08136707,1.0,0.0007055038928985596,270.8741581439972,40000
7.6349044,-7.6349044,0.07084908,1.0,0.043480765,-0.048013546,1.1151432,7.7178273,-7.7178273,0.09157984,1.0,0.000715587043762207,274.4520971775055,45000
7.6249638,-7.6249638,0.068363875,1.0,0.047862656,-0.050659813,1.174164,7.681853,-7.681853,0.082586154,1.0,0.0007060149669647217,277.9821755886078,50000
7.6340446,-7.6340446,0.07063409,1.0,0.04843129,-0.06663182,1.0916228,7.676172,-7.676172,0.081165895,1.0,0.0007107744216918946,281.5360507965088,55000
7.63986,-7.63986,0.07208795,1.0,0.038831636,-0.05034907,1.1145691,7.7242017,-7.7242017,0.093173414,1.0,0.0006936478137969971,285.00429344177246,60000
7.61916,-7.61916,0.06691301,1.0,0.064914204,-0.043085482,1.1498569,7.6857457,-7.6857457,0.08355946,1.0,0.0007016162872314453,288.5123782157898,65000
7.6191635,-7.6191635,0.06691381,1.0,0.03984664,-0.047102857,1.0770322,7.7030287,-7.7030287,0.087880105,1.0,0.0007088931083679199,292.0568468570709,70000
7.609724,-7.609724,0.06455399,1.0,0.046132073,-0.0736773,1.1383657,7.6773148,-7.6773148,0.08145167,1.0,0.0007035408973693847,295.5745544433594,75000
7.5940714,-7.5940714,0.060640782,1.0,0.059502307,-0.04514981,1.1913557,7.6704664,-7.6704664,0.07973961,1.0,0.0007023488998413086,299.0863025188446,80000
7.6024942,-7.6024942,0.06274645,1.0,0.040777944,-0.034355808,1.0168772,7.6801453,-7.6801453,0.08215934,1.0,0.0007133808135986328,302.65321040153503,85000
7.596486,-7.596486,0.061244477,1.0,0.03499506,-0.049773384,1.0546473,7.682584,-7.682584,0.08276893,1.0,0.0007002588272094726,306.1545078754425,90000
7.6216955,-7.6216955,0.0675468,1.0,0.08890429,-0.056908265,1.2124618,7.656967,-7.656967,0.076364726,1.0,0.0007095396518707276,309.70220947265625,95000
7.6287804,-7.6287804,0.06931804,1.0,0.044132315,-0.034548506,1.091236,7.6673794,-7.6673794,0.078967735,1.0,0.0007004077434539795,313.2042520046234,100000
7.596077,-7.596077,0.061142262,1.0,0.043598887,-0.035805065,1.095132,7.6765127,-7.6765127,0.081251174,1.0,0.04100569539070129,518.2327315807343,105000
7.585002,-7.585002,0.05837353,1.0,0.042188928,-0.067433976,1.0722177,7.678356,-7.678356,0.08171204,1.0,0.0007311180114746094,521.8883249759674,110000
7.595544,-7.595544,0.061008897,1.0,0.046059407,-0.044532422,1.1372057,7.703059,-7.703059,0.087887675,1.0,0.0007411433219909668,525.5940449237823,115000
7.606634,-7.606634,0.06378148,1.0,0.07036027,-0.04538759,1.1879219,7.722191,-7.722191,0.092670664,1.0,0.0007290394306182862,529.2392456531525,120000
7.612139,-7.612139,0.065157816,1.0,0.07787039,-0.063266344,1.3022904,7.7175627,-7.7175627,0.0915136,1.0,0.0007374382019042969,532.9264397621155,125000
7.591269,-7.591269,0.05994019,1.0,0.038528625,-0.054728728,1.1281885,7.664936,-7.664936,0.07835692,1.0,0.0007295272350311279,536.5740792751312,130000
7.586778,-7.586778,0.058817495,1.0,0.061979417,-0.059747517,1.1370633,7.672159,-7.672159,0.08016287,1.0,0.0007304606437683105,540.2263853549957,135000
7.59781,-7.59781,0.061575435,1.0,0.05019274,-0.06451241,1.1571711,7.676425,-7.676425,0.081229255,1.0,0.0007230467796325683,543.8416228294373,140000
7.5769634,-7.5769634,0.05636377,1.0,0.03820101,-0.042854406,1.025085,7.672333,-7.672333,0.0802061,1.0,0.0007305651664733886,547.4944515228271,145000
7.5909715,-7.5909715,0.059865847,1.0,0.05669568,-0.066011444,1.1865517,7.680067,-7.680067,0.082139805,1.0,0.0007274760723114013,551.1318352222443,150000
7.5874968,-7.5874968,0.058997143,1.0,0.05303372,-0.06274742,1.1147103,7.676492,-7.676492,0.081245944,1.0,0.0007326952934265137,554.7953150272369,155000
7.5927315,-7.5927315,0.06030582,1.0,0.052693773,-0.062001433,1.1727887,7.6703205,-7.6703205,0.07970317,1.0,0.0007230638980865479,558.4106376171112,160000
7.585734,-7.585734,0.05855637,1.0,0.058199864,-0.036854077,1.1162022,7.692444,-7.692444,0.085233994,1.0,0.0007306573867797852,562.0639278888702,165000
7.5866385,-7.5866385,0.058782637,1.0,0.07988858,-0.053493127,1.1688374,7.646906,-7.646906,0.07384947,1.0,0.0007444661140441894,565.7862617969513,170000
7.571355,-7.571355,0.05496169,1.0,0.05275143,-0.047651365,1.129068,7.6866674,-7.6866674,0.083789766,1.0,0.000730059003829956,569.4365668296814,175000
7.6130166,-7.6130166,0.06537711,1.0,0.041562207,-0.072159946,1.2400622,7.669088,-7.669088,0.07939486,1.0,0.0007329575538635254,573.1013581752777,180000
7.5929575,-7.5929575,0.060362346,1.0,0.044103768,-0.04675882,1.0990272,7.684921,-7.684921,0.08335316,1.0,0.0007307674407958985,576.7551987171173,185000
7.599989,-7.599989,0.06212025,1.0,0.06537718,-0.06331187,1.1845438,7.670583,-7.670583,0.079768576,1.0,0.0007224257469177246,580.3673305511475,190000
7.5759716,-7.5759716,0.05611586,1.0,0.055472214,-0.06037017,1.1048003,7.67779,-7.67779,0.08157049,1.0,0.0007252192497253418,583.9934301376343,195000
