training/actor/actor_loss,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,time/epoch_time,time/total_time,step
7.7740803,-7.7740803,0.10564314,1.0,0.15197264,-0.14067061,2.480805,7.8364863,-7.8364863,0.12124449,1.0,0.04974488015174866,248.72441291809082,5000
7.7002554,-7.7002554,0.0871868,1.0,0.10291449,-0.1970931,1.7913661,7.7270966,-7.7270966,0.09389714,1.0,0.0006947413444519043,252.19812321662903,10000
7.688085,-7.688085,0.08414418,1.0,0.11120353,-0.1203415,1.5961393,7.714879,-7.714879,0.09084268,1.0,0.0006913132190704346,255.6546928882599,15000
7.651374,-7.651374,0.07496643,1.0,0.089312375,-0.14079717,1.4803727,7.711788,-7.711788,0.09006995,1.0,0.0006888446807861329,259.0989193916321,20000
7.646262,-7.646262,0.07368857,1.0,0.15499514,-0.110359915,1.5205177,7.6890516,-7.6890516,0.084385835,1.0,0.0006901687622070312,262.5497667789459,25000
7.6231737,-7.6231737,0.06791634,1.0,0.13802329,-0.27738202,1.7294574,7.679442,-7.679442,0.08198348,1.0,0.0006892231464385986,265.995885848999,30000
7.6289005,-7.6289005,0.06934805,1.0,0.065016195,-0.19383258,1.4087284,7.693837,-7.693837,0.085582264,1.0,0.0006940458297729493,269.4661178588867,35000
7.639985,-7.639985,0.07211922,1.0,0.1488419,-0.08357938,1.4453745,7.6719065,-7.6719065,0.08009955,1.0,0.0006888227939605713,272.9102351665497,40000
7.625347,-7.625347,0.0684597,1.0,0.17612393,-0.20860443,1.7080225,7.673955,-7.673955,0.08061162,1.0,0.0006870523929595947,276.34550046920776,45000
7.6254234,-7.6254234,0.06847886,1.0,0.08928155,-0.11244085,1.3681031,7.671565,-7.671565,0.08001427,1.0,0.0006922699928283691,279.8068540096283,50000
7.5993824,-7.5993824,0.061968625,1.0,0.1443878,-0.1751466,1.4229887,7.655669,-7.655669,0.07604034,1.0,0.0006957931995391845,283.28582310676575,55000
7.596704,-7.596704,0.06129898,1.0,0.20512843,-0.069228925,1.4597713,7.6678033,-7.6678033,0.07907383,1.0,0.000688322639465332,286.7274398803711,60000
7.6182156,-7.6182156,0.06667688,1.0,0.20715085,-0.25384477,1.5299784,7.6783037,-7.6783037,0.08169894,1.0,0.000690827751159668,290.18158197402954,65000
7.6034,-7.6034,0.06297299,1.0,0.122019716,-0.108470686,1.3577161,7.675514,-7.675514,0.08100146,1.0,0.0006884741306304932,293.6239559650421,70000
7.586717,-7.586717,0.05880226,1.0,0.120846726,-0.19200823,1.3934516,7.647248,-7.647248,0.073934965,1.0,0.0006937979698181153,297.09294867515564,75000
7.6054435,-7.6054435,0.06348381,1.0,0.20546378,-0.34702122,1.9151117,7.657345,-7.657345,0.076459214,1.0,0.0006940712451934814,300.56330823898315,80000
7.5849733,-7.5849733,0.05836629,1.0,0.1763466,-0.12605205,1.4075031,7.667982,-7.667982,0.0791185,1.0,0.000688308048248291,304.0048520565033,85000
7.608601,-7.608601,0.06427314,1.0,0.17588347,-0.11971506,1.616715,7.651804,-7.651804,0.07507403,1.0,0.0006906723022460937,307.4582169055939,90000
7.57557,-7.57557,0.05601555,1.0,0.27607122,-0.10838195,1.4350241,7.64132,-7.64132,0.07245307,1.0,0.0006854047775268554,310.88524436950684,95000
7.5935783,-7.5935783,0.060517516,1.0,0.3633746,-0.514087,2.107292,7.662623,-7.662623,0.07777868,1.0,0.0006907658576965332,314.3390769958496,100000
7.602345,-7.602345,0.06270917,1.0,0.38135943,-0.2545794,1.6685894,7.689414,-7.689414,0.084476516,1.0,0.042983725214004516,529.2577061653137,105000
7.5948067,-7.5948067,0.060824603,1.0,0.24569084,-0.09902754,1.5882449,7.688326,-7.688326,0.08420442,1.0,0.0007319456577301025,532.9174380302429,110000
7.575343,-7.575343,0.055958763,1.0,0.13102373,-0.081881806,1.3078936,7.65495,-7.65495,0.07586044,1.0,0.0007293467044830322,536.5641748905182,115000
7.575366,-7.575366,0.055964515,1.0,0.113150634,-0.21035177,1.4940408,7.6508555,-7.6508555,0.07483681,1.0,0.0007259939670562744,540.1941480636597,120000
7.574112,-7.574112,0.055650964,1.0,0.23419441,-0.2534142,1.5040084,7.6724615,-7.6724615,0.08023838,1.0,0.0007248181343078613,543.8182423114777,125000
7.5778146,-7.5778146,0.056576584,1.0,0.14784922,-0.097814776,1.4560268,7.6707854,-7.6707854,0.07981931,1.0,0.000728835391998291,547.4624226093292,130000
7.5755453,-7.5755453,0.056009203,1.0,0.10755213,-0.15086827,1.4641575,7.6527863,-7.6527863,0.075319484,1.0,0.0007270778656005859,551.0978167057037,135000
7.577373,-7.577373,0.05646626,1.0,0.17791744,-0.08298142,1.4174285,7.6475935,-7.6475935,0.07402134,1.0,0.0007252625465393066,554.7241325378418,140000
7.5708523,-7.5708523,0.05483602,1.0,0.5587536,-0.24022663,2.0098803,7.656825,-7.656825,0.076329246,1.0,0.000722519588470459,558.3367342948914,145000
7.56823,-7.56823,0.054180577,1.0,0.10368344,-0.22332539,1.5185022,7.6642523,-7.6642523,0.07818601,1.0,0.0007298642635345458,561.9860589504242,150000
7.5710964,-7.5710964,0.05489696,1.0,0.14367113,-0.14257027,1.3439645,7.6539273,-7.6539273,0.07560484,1.0,0.0007232682228088379,565.6024036407471,155000
7.58119,-7.58119,0.057420462,1.0,0.22708334,-0.16060208,1.6905732,7.6620483,-7.6620483,0.077635005,1.0,0.0007209362030029297,569.2070882320404,160000
7.577503,-7.577503,0.05649874,1.0,0.2864153,-0.293286,1.7022038,7.644865,-7.644865,0.07333931,1.0,0.0007272814273834229,572.8434989452362,165000
7.562845,-7.562845,0.052834246,1.0,0.25744194,-0.10191698,1.4634805,7.6724243,-7.6724243,0.080229096,1.0,0.0007249910831451416,576.4684581756592,170000
7.573651,-7.573651,0.055535685,1.0,0.21142346,-0.26703975,1.7540925,7.675856,-7.675856,0.08108703,1.0,0.0007264302253723145,580.1006126403809,175000
7.566799,-7.566799,0.05382283,1.0,0.12585299,-0.104141064,1.425814,7.6738615,-7.6738615,0.0805884,1.0,0.0007281888008117675,583.741560459137,180000
7.5799065,-7.5799065,0.057099596,1.0,0.2073603,-0.08236805,1.5270741,7.658575,-7.658575,0.07676679,1.0,0.0007281342983245849,587.38223528862,185000
7.559536,-7.559536,0.05200692,1.0,0.16132265,-0.11825936,1.3800168,7.6703486,-7.6703486,0.07971013,1.0,0.0007258713245391846,591.011595249176,190000
7.5698347,-7.5698347,0.054581583,1.0,0.0839685,-0.1319035,1.3617837,7.664422,-7.664422,0.07822837,1.0,0.0007241072177886962,594.6321349143982,195000
7.565687,-7.565687,0.053544857,1.0,0.20590726,-0.31172982,1.7076024,7.6675525,-7.6675525,0.07901107,1.0,0.0007225943565368653,598.245109796524,200000
7.562629,-7.562629,0.05278027,1.0,0.28391376,-0.15144786,1.562206,7.6559825,-7.6559825,0.076118715,1.0,0.04432142105102539,819.8522181510925,205000
7.5758486,-7.5758486,0.056085087,1.0,0.20862468,-0.1386075,1.6181312,7.653231,-7.653231,0.07543079,1.0,0.0007258082866668701,823.4812626838684,210000
7.590129,-7.590129,0.05965531,1.0,0.15015128,-0.092553295,1.5505024,7.661915,-7.661915,0.07760172,1.0,0.0007280416965484619,827.1214742660522,215000
7.553303,-7.553303,0.050448652,1.0,0.1225394,-0.09544661,1.3322916,7.6600165,-7.6600165,0.077127054,1.0,0.0007244154930114746,830.7435550689697,220000
7.5641685,-7.5641685,0.053165033,1.0,0.11836267,-0.19886886,1.394453,7.6581163,-7.6581163,0.07665212,1.0,0.0007268747806549072,834.3779320716858,225000
7.56917,-7.56917,0.05441543,1.0,0.21857405,-0.46581426,1.8118448,7.66232,-7.66232,0.077702954,1.0,0.0007293951034545898,838.0249111652374,230000
7.5792704,-7.5792704,0.056940608,1.0,0.17861004,-0.20045997,1.6923683,7.70153,-7.70153,0.08750549,1.0,0.0007291293144226074,841.6705610752106,235000
7.5663157,-7.5663157,0.053701818,1.0,0.48290026,-0.3522248,2.0799952,7.6641283,-7.6641283,0.07815494,1.0,0.0007281893253326416,845.3115108013153,240000
7.551668,-7.551668,0.050039917,1.0,0.07771321,-0.1713088,1.3514596,7.659947,-7.659947,0.077109665,1.0,0.000726566743850708,848.9443476200104,245000
7.5636497,-7.5636497,0.053035334,1.0,0.23321536,-0.078945525,1.4996793,7.668979,-7.668979,0.079367705,1.0,0.000725597620010376,852.5723392963409,250000
7.5644407,-7.5644407,0.05323319,1.0,0.65830535,-0.4683538,2.352492,7.665945,-7.665945,0.07860926,1.0,0.0007329688549041748,856.2371873855591,255000
7.564055,-7.564055,0.053136803,1.0,0.18777387,-0.25551704,1.7094103,7.666491,-7.666491,0.078745686,1.0,0.0007302751541137696,859.8885662555695,260000
7.56409,-7.56409,0.05314537,1.0,0.14153978,-0.104903005,1.4273801,7.6623416,-7.6623416,0.07770838,1.0,0.0007311030387878418,863.5440850257874,265000
7.556584,-7.556584,0.051268935,1.0,0.072671585,-0.2475562,1.4986572,7.651117,-7.651117,0.07490215,1.0,0.0007260882377624512,867.1745295524597,270000
7.5685673,-7.5685673,0.05426473,1.0,0.104114994,-0.13216259,1.4454687,7.6807785,-7.6807785,0.082317606,1.0,0.0007256180763244628,870.8026232719421,275000
7.559478,-7.559478,0.05199231,1.0,0.20143937,-0.16234218,1.5525278,7.66363,-7.66363,0.07803049,1.0,0.0007259120464324951,874.4321868419647,280000
7.5627613,-7.5627613,0.052813284,1.0,0.121101946,-0.43200377,1.8178759,7.6660852,-7.6660852,0.07864426,1.0,0.000727955436706543,878.0719673633575,285000
7.5615163,-7.5615163,0.052502073,1.0,0.10306986,-0.07649698,1.3743387,7.687449,-7.687449,0.08398515,1.0,0.0007247201919555664,881.6955716609955,290000
7.5612917,-7.5612917,0.052445844,1.0,0.123230875,-0.083261244,1.5201621,7.666784,-7.666784,0.07881895,1.0,0.0007265435695648193,885.3282928466797,295000
7.556485,-7.556485,0.051244307,1.0,0.09641207,-0.22284235,1.5455503,7.662113,-7.662113,0.077651255,1.0,0.0007325134754180908,888.9908633232117,300000
7.556442,-7.556442,0.05123341,1.0,0.08243597,-0.101595305,1.4182068,7.663467,-7.663467,0.077989675,1.0,0.0428402955532074,1103.1923444271088,305000
7.5528364,-7.5528364,0.05033218,1.0,0.10521647,-0.16266994,1.418682,7.668087,-7.668087,0.079144664,1.0,0.0007330274105072022,1106.8574850559235,310000
7.5607033,-7.5607033,0.052298762,1.0,0.14633921,-0.105811425,1.515253,7.649769,-7.649769,0.07456522,1.0,0.0007361415863037109,1110.5381965637207,315000
7.558919,-7.558919,0.05185283,1.0,0.21448217,-0.089411855,1.4559261,7.665906,-7.665906,0.078599386,1.0,0.0007365703582763672,1114.2210512161255,320000
7.553983,-7.553983,0.05061882,1.0,0.21503907,-0.09094943,1.5369115,7.6741123,-7.6741123,0.080651045,1.0,0.0007287156581878662,1117.8646330833435,325000
7.5637884,-7.5637884,0.05307011,1.0,0.24045758,-0.29421288,1.8437377,7.6475716,-7.6475716,0.07401577,1.0,0.0007315658092498779,1121.522465467453,330000
7.5575514,-7.5575514,0.051510856,1.0,0.1463273,-0.08465963,1.4571676,7.6665225,-7.6665225,0.078753576,1.0,0.0007326382160186768,1125.185659646988,335000
7.5587573,-7.5587573,0.051812254,1.0,0.16023558,-0.110194325,1.6026522,7.66786,-7.66786,0.07908797,1.0,0.000730539083480835,1128.8383586406708,340000
7.547126,-7.547126,0.0489044,1.0,0.1643383,-0.091142684,1.5309018,7.6731997,-7.6731997,0.080422774,1.0,0.0007359931945800782,1132.5183279514313,345000
7.5452623,-7.5452623,0.04843849,1.0,0.08332338,-0.08378729,1.4467322,7.6751556,-7.6751556,0.08091191,1.0,0.0007380110263824463,1136.2083871364594,350000
7.5408106,-7.5408106,0.047325674,1.0,0.14923535,-0.14077647,1.5431175,7.6939254,-7.6939254,0.085604355,1.0,0.0007289731979370117,1139.853256702423,355000
7.561098,-7.561098,0.052397512,1.0,0.14858684,-0.2296899,1.8081316,7.670292,-7.670292,0.07969589,1.0,0.0007297836303710938,1143.5021781921387,360000
7.554689,-7.554689,0.05079519,1.0,0.12530068,-0.1002404,1.560399,7.6650248,-7.6650248,0.07837918,1.0,0.0007298582553863526,1147.151472568512,365000
7.552065,-7.552065,0.050139215,1.0,0.21304294,-0.17009933,1.6339962,7.669545,-7.669545,0.07950931,1.0,0.0007332804679870606,1150.817878484726,370000
7.56763,-7.56763,0.05403045,1.0,0.30605733,-0.31882685,1.9677653,7.652002,-7.652002,0.07512339,1.0,0.000728909158706665,1154.462427854538,375000
7.543638,-7.543638,0.04803258,1.0,0.12087335,-0.14515038,1.512204,7.6719995,-7.6719995,0.080122784,1.0,0.0007343203544616699,1158.1340329647064,380000
7.5467634,-7.5467634,0.048813857,1.0,0.16832843,-0.17635892,1.6880132,7.6817355,-7.6817355,0.08255686,1.0,0.0007347428321838379,1161.8077502250671,385000
