training/actor/actor_loss,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,time/epoch_time,time/total_time,step
7.7245336,-7.7245336,0.09325632,1.0,0.112893976,-0.1262999,2.6440356,7.7280374,-7.7280374,0.09413233,1.0,0.050473764991760255,252.3688359260559,5000
7.6578293,-7.6578293,0.076580375,1.0,0.15318972,-0.10407193,2.2602286,7.71493,-7.71493,0.09085548,1.0,0.0006914576053619385,255.8261272907257,10000
7.6342225,-7.6342225,0.07067858,1.0,0.11074773,-0.10431532,1.7901866,7.673053,-7.673053,0.08038613,1.0,0.0006905030250549316,259.27864623069763,15000
7.6291914,-7.6291914,0.069420844,1.0,0.115892135,-0.09693522,1.7464032,7.6675587,-7.6675587,0.07901262,1.0,0.0006941280841827392,262.74928998947144,20000
7.604745,-7.604745,0.06330909,1.0,0.10454092,-0.09497282,1.6349705,7.645983,-7.645983,0.07361871,1.0,0.0006951403617858887,266.22499537467957,25000
7.5977397,-7.5977397,0.06155792,1.0,0.0980818,-0.08185913,1.2579961,7.6440554,-7.6440554,0.07313685,1.0,0.0006968406200408935,269.70920181274414,30000
7.583394,-7.583394,0.057971444,1.0,0.076036304,-0.13233075,1.4702817,7.634918,-7.634918,0.07085254,1.0,0.0006954929351806641,273.1866703033447,35000
7.6094046,-7.6094046,0.064474106,1.0,0.090148374,-0.10183337,1.36994,7.6345806,-7.6345806,0.070768125,1.0,0.0006961281299591065,276.66731429100037,40000
7.5767097,-7.5767097,0.056300424,1.0,0.13626023,-0.107380785,1.4595008,7.646849,-7.646849,0.07383528,1.0,0.000692779016494751,280.1312129497528,45000
7.596706,-7.596706,0.061299425,1.0,0.11864323,-0.11362961,1.4644837,7.6455407,-7.6455407,0.07350814,1.0,0.0006973876476287842,283.6181547641754,50000
7.5878673,-7.5878673,0.059089772,1.0,0.0985288,-0.10093251,1.4352366,7.644966,-7.644966,0.07336438,1.0,0.000690934944152832,287.07283306121826,55000
7.580233,-7.580233,0.057181284,1.0,0.093145825,-0.14291815,1.5000048,7.640831,-7.640831,0.0723306,1.0,0.0006919366836547851,290.5325200557709,60000
7.589892,-7.589892,0.059595954,1.0,0.12560008,-0.09538454,1.4389095,7.648118,-7.648118,0.07415242,1.0,0.0006948102474212646,294.00657510757446,65000
7.577549,-7.577549,0.056510184,1.0,0.09117,-0.07548965,1.3837501,7.637677,-7.637677,0.07154229,1.0,0.0006956422805786133,297.48478984832764,70000
7.5788584,-7.5788584,0.056837536,1.0,0.14418156,-0.12767288,1.5765071,7.614445,-7.614445,0.0657343,1.0,0.0006954789161682129,300.9621880054474,75000
7.576463,-7.576463,0.05623878,1.0,0.08188078,-0.098826826,1.3000394,7.643198,-7.643198,0.07292241,1.0,0.0006928003311157227,304.4261932373047,80000
7.573493,-7.573493,0.05549621,1.0,0.103959985,-0.09642212,1.4316448,7.651222,-7.651222,0.07492857,1.0,0.0006917043685913086,307.88471817970276,85000
7.572442,-7.572442,0.05523342,1.0,0.080464415,-0.091234185,1.2782377,7.655175,-7.655175,0.075916834,1.0,0.0006902419090270997,311.3359315395355,90000
7.5655518,-7.5655518,0.053510867,1.0,0.10760967,-0.098352514,1.4330199,7.632706,-7.632706,0.070299484,1.0,0.0006921531677246094,314.79670119285583,95000
7.569148,-7.569148,0.054409973,1.0,0.09533201,-0.11568614,1.4903564,7.651799,-7.651799,0.07507272,1.0,0.0006904122829437256,318.24876618385315,100000
7.5671215,-7.5671215,0.05390337,1.0,0.075106144,-0.0658155,1.2356193,7.626342,-7.626342,0.06870849,1.0,0.051001994848251346,573.2587447166443,105000
7.560448,-7.560448,0.052234985,1.0,0.07916562,-0.080489345,1.2766573,7.66984,-7.66984,0.07958298,1.0,0.0007281510829925537,576.8995039463043,110000
7.5612235,-7.5612235,0.052428734,1.0,0.09599526,-0.073983304,1.2796162,7.619944,-7.619944,0.06710902,1.0,0.000728564739227295,580.5423314571381,115000
7.5670614,-7.5670614,0.05388823,1.0,0.1304287,-0.11948055,1.5254247,7.619372,-7.619372,0.06696603,1.0,0.0007256813049316406,584.1707417964935,120000
7.5587244,-7.5587244,0.051804096,1.0,0.15175885,-0.0921616,1.3328388,7.6381464,-7.6381464,0.071659505,1.0,0.0007301487445831299,587.8214890956879,125000
7.5663323,-7.5663323,0.053706,1.0,0.08620518,-0.10665455,1.5180377,7.6346,-7.6346,0.07077302,1.0,0.0007269288539886474,591.4561371803284,130000
7.5533524,-7.5533524,0.050461028,1.0,0.07823774,-0.11230577,1.2822183,7.647509,-7.647509,0.07400026,1.0,0.0007258544445037842,595.085412979126,135000
7.5535197,-7.5535197,0.050502934,1.0,0.095301926,-0.10452428,1.3816146,7.6480856,-7.6480856,0.07414439,1.0,0.0007257435321807861,598.7141342163086,140000
7.549699,-7.549699,0.04954766,1.0,0.06099265,-0.090867646,1.3675213,7.6291113,-7.6291113,0.06940093,1.0,0.0007291965961456299,602.3601212501526,145000
7.5678587,-7.5678587,0.054087687,1.0,0.09667531,-0.09325467,1.3903792,7.6261983,-7.6261983,0.06867251,1.0,0.0007257438182830811,605.9888441562653,150000
