training/actor/actor_loss,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,time/epoch_time,time/total_time,step
5.474333,-5.474333,0.25302362,0.46835968,6.3594875,-5.5486927,240.07622,5.166589,-5.166589,0.25080794,0.47086588,0.08062880058288574,403.14401483535767,5000
3.3102589,-3.3102589,0.16518745,0.39174315,1.7418302,-1.5196558,100.29684,2.9523392,-2.9523392,0.14786258,0.37751406,0.0008577940464019776,407.43299174308777,10000
1.7974744,-1.7974744,0.11952014,0.32754418,2.5157917,-2.3233972,118.53202,2.2218778,-2.2218778,0.12589528,0.3294255,0.0009320014476776123,412.0930030345917,15000
1.331619,-1.331619,0.107021764,0.31132698,2.330602,-3.016619,112.995834,1.9856577,-1.9856577,0.117796496,0.31635496,0.0008293070316314697,416.23954224586487,20000
0.71283317,-0.71283317,0.09209267,0.2879693,2.5793164,-2.3624165,102.09969,1.5864127,-1.5864127,0.107488856,0.2901429,0.0008213922500610351,420.34650707244873,25000
1.0930715,-1.0930715,0.10342996,0.29486027,2.502609,-2.2533467,105.14806,1.3399296,-1.3399296,0.10355153,0.30067337,0.0008943945407867431,424.81848335266113,30000
1.0128694,-1.0128694,0.097348176,0.288015,3.409739,-3.364949,128.44714,0.93246645,-0.93246645,0.09771484,0.2938925,0.0008224784374237061,428.9308795928955,35000
0.37746656,-0.37746656,0.08582811,0.2765775,2.643373,-3.2288024,97.66578,1.0879803,-1.0879803,0.092111,0.28476676,0.0008265681266784668,433.0637238025665,40000
0.7126428,-0.7126428,0.09091529,0.27859372,3.892142,-4.543515,135.32236,0.4671617,-0.4671617,0.08828765,0.28209868,0.0008486392974853516,437.306923866272,45000
0.22734591,-0.22734591,0.08109629,0.26580647,2.549732,-3.1477458,101.74695,1.1394336,-1.1394336,0.09748937,0.27696404,0.0008837205410003662,441.7255301475525,50000
0.28122008,-0.28122008,0.08536269,0.2699226,4.1880608,-3.5598586,126.07037,0.765138,-0.765138,0.08809032,0.2699722,0.0008203117370605469,445.8270926475525,55000
0.18213269,-0.18213269,0.082152106,0.2573392,2.551583,-4.828225,101.06297,0.7708545,-0.7708545,0.08914163,0.26261708,0.0008182431221008301,449.9183118343353,60000
0.3909909,-0.3909909,0.08533394,0.26694047,3.0104418,-2.903348,98.51396,0.18958084,-0.18958084,0.07672184,0.26748747,0.0008870349884033203,454.3534903526306,65000
0.030100022,-0.030100022,0.0784487,0.254196,5.136546,-6.7339587,122.81638,0.5467739,-0.5467739,0.08867285,0.26189327,0.0008201266765594482,458.45412731170654,70000
-0.24623817,0.24623817,0.07550886,0.25862664,1.9120898,-2.8712265,86.07886,0.78892386,-0.78892386,0.09016201,0.26871997,0.0008246138095855713,462.57720017433167,75000
-0.11625905,0.11625905,0.07149105,0.25641105,5.1239634,-3.3297722,106.04488,0.6238742,-0.6238742,0.08925062,0.26320934,0.0008138053894042969,466.64623069763184,80000
-0.26469833,0.26469833,0.07185584,0.2611422,2.5868428,-3.5121083,96.85253,0.56774706,-0.56774706,0.0882685,0.268185,0.0008691874504089355,470.9921717643738,85000
-0.2697525,0.2697525,0.07398272,0.25003326,3.805546,-2.7124367,104.34525,0.74482244,-0.74482244,0.08572346,0.25608516,0.0008209360599517822,475.09685492515564,90000
0.04976908,-0.04976908,0.08220014,0.25972226,2.8892658,-3.3092988,99.07186,0.43143672,-0.43143672,0.08196621,0.2636421,0.0008196287631988525,479.1950023174286,95000
-0.50656724,0.50656724,0.0681884,0.25020587,2.578134,-3.24437,89.11226,0.69769716,-0.69769716,0.08600192,0.25533324,0.0008849586963653565,483.61979961395264,100000
-0.3639026,0.3639026,0.07206072,0.24273545,3.548415,-2.9040082,100.04414,0.6373939,-0.6373939,0.08021205,0.24852434,0.07079073510169982,837.5734791755676,105000
-0.6323647,0.6323647,0.0649741,0.24162933,2.3232324,-2.5422416,90.370605,0.5628603,-0.5628603,0.08134405,0.24928248,0.0009282553672790528,842.2147595882416,110000
-0.5760839,0.5760839,0.06643433,0.24570116,2.3905733,-2.522856,89.79159,0.6030225,-0.6030225,0.08474514,0.25310093,0.0009666133403778076,847.0478293895721,115000
-0.3910842,0.3910842,0.074368834,0.25529015,5.0817385,-5.0358067,116.124146,0.7971666,-0.7971666,0.08962178,0.25397545,0.0009146508693695069,851.6210873126984,120000
