training/actor/actor_loss,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,time/epoch_time,time/total_time,step
2.1720614,-2.1720614,0.33418453,1.0,0.25002563,-0.22758491,3.6765296,2.1817975,-2.1817975,0.34392065,1.0,0.052529770469665525,262.6488630771637,5000
2.132782,-2.132782,0.294905,1.0,0.21457897,-0.10451201,2.9298036,2.1596913,-2.1596913,0.32181412,1.0,0.0005361959934234619,265.3298466205597,10000
2.1583169,-2.1583169,0.3204397,1.0,0.3414598,-0.19651042,5.39688,2.1465647,-2.1465647,0.3086877,1.0,0.0005326216697692871,267.9929585456848,15000
2.1445246,-2.1445246,0.30664745,1.0,0.36964363,-0.25001746,6.5915546,2.1619344,-2.1619344,0.32405746,1.0,0.0005361692428588867,270.67380809783936,20000
2.1479793,-2.1479793,0.3101024,1.0,0.47608554,-0.3329426,8.242556,2.1384459,-2.1384459,0.300569,1.0,0.0005306076526641845,273.32685017585754,25000
2.1343412,-2.1343412,0.29646403,1.0,0.71059513,-0.42934528,10.841268,2.1454399,-2.1454399,0.30756277,1.0,0.0005332285404205322,275.99299669265747,30000
2.115247,-2.115247,0.27737007,1.0,0.1811563,-0.20800647,4.152752,2.151664,-2.151664,0.31378698,1.0,0.0005315096378326416,278.6505482196808,35000
2.1631165,-2.1631165,0.32523933,1.0,0.5004747,-0.84313035,12.072331,2.1561942,-2.1561942,0.31831723,1.0,0.0005347763538360596,281.32443380355835,40000
2.140925,-2.140925,0.30304798,1.0,0.16760455,-0.13100988,2.2101226,2.1655464,-2.1655464,0.32766962,1.0,0.0005327161788940429,283.98801827430725,45000
2.1174784,-2.1174784,0.27960145,1.0,0.5986546,-1.0066051,14.433993,2.1496227,-2.1496227,0.3117454,1.0,0.0005344225883483887,286.66013503074646,50000
2.143962,-2.143962,0.3060849,1.0,1.1622673,-0.75998557,16.840147,2.130597,-2.130597,0.29272,1.0,0.0005340850353240966,289.33056378364563,55000
2.132452,-2.132452,0.294575,1.0,0.6091106,-0.37644398,9.053636,2.1453662,-2.1453662,0.30748925,1.0,0.0005363453388214112,292.01229429244995,60000
