training/actor/actor_loss,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,time/epoch_time,time/total_time,step
7.7512417,-7.7512417,0.099933356,1.0,0.065961994,-0.08275259,1.9534668,7.7634854,-7.7634854,0.10299432,1.0,0.049469139194488525,247.34570908546448,5000
7.6966867,-7.6966867,0.08629468,1.0,0.053763784,-0.07164432,1.5084727,7.7303324,-7.7303324,0.09470609,1.0,0.0007010253429412842,250.85083937644958,10000
7.704494,-7.704494,0.08824648,1.0,0.04952949,-0.061121903,1.4580096,7.730318,-7.730318,0.09470251,1.0,0.0007129732131958007,254.41570854187012,15000
7.6892796,-7.6892796,0.084442794,1.0,0.0428217,-0.046357248,1.2326554,7.7038007,-7.7038007,0.08807314,1.0,0.0007045594215393066,257.93850898742676,20000
7.647111,-7.647111,0.073900685,1.0,0.036737926,-0.03153873,1.1345819,7.708384,-7.708384,0.08921893,1.0,0.0006998894214630127,261.43795919418335,25000
7.6433306,-7.6433306,0.07295562,1.0,0.05218563,-0.045208246,1.139922,7.7074475,-7.7074475,0.08898485,1.0,0.0007006869316101074,264.94139766693115,30000
7.649129,-7.649129,0.074405245,1.0,0.05383107,-0.04783008,1.1815721,7.6807566,-7.6807566,0.08231208,1.0,0.0007025189399719238,268.4539957046509,35000
7.644669,-7.644669,0.073290244,1.0,0.038516454,-0.035069082,1.0846577,7.6809416,-7.6809416,0.082358375,1.0,0.00070054612159729,271.95672965049744,40000
7.6186,-7.6186,0.06677305,1.0,0.034703594,-0.045068968,1.0678247,7.7036676,-7.7036676,0.08803986,1.0,0.0006998950481414795,275.4562084674835,45000
7.638942,-7.638942,0.07185847,1.0,0.039645743,-0.039487388,1.0660315,7.687661,-7.687661,0.08403832,1.0,0.0007055858135223389,278.9841411113739,50000
7.615535,-7.615535,0.06600671,1.0,0.04093528,-0.04344543,1.1220808,7.6603055,-7.6603055,0.0771993,1.0,0.0007059401988983154,282.513845205307,55000
7.612915,-7.612915,0.06535173,1.0,0.031551965,-0.03566943,0.987336,7.6973543,-7.6973543,0.0864616,1.0,0.000709316349029541,286.0604302883148,60000
7.6042824,-7.6042824,0.06319356,1.0,0.04318467,-0.04416669,1.1217984,7.687581,-7.687581,0.08401827,1.0,0.0007026181697845459,289.57352471351624,65000
7.619631,-7.619631,0.06703064,1.0,0.07894687,-0.04270263,1.1058283,7.681322,-7.681322,0.08245355,1.0,0.00069825758934021,293.0648157596588,70000
7.635689,-7.635689,0.07104524,1.0,0.044480715,-0.0459496,1.1836013,7.685499,-7.685499,0.08349769,1.0,0.0007029327869415283,296.57948303222656,75000
7.618152,-7.618152,0.066661015,1.0,0.111560255,-0.046632994,1.2972071,7.676421,-7.676421,0.08122831,1.0,0.0006979593753814697,300.069283246994,80000
7.60048,-7.60048,0.062242977,1.0,0.037352405,-0.05322683,1.0619199,7.679654,-7.679654,0.08203648,1.0,0.0007069499015808106,303.60403633117676,85000
7.6055927,-7.6055927,0.063521124,1.0,0.036148578,-0.041840024,1.0204798,7.6657314,-7.6657314,0.07855588,1.0,0.000696940565109253,307.08874225616455,90000
7.611396,-7.611396,0.06497196,1.0,0.0428002,-0.067105696,1.1020273,7.665828,-7.665828,0.07858002,1.0,0.0007022827625274658,310.60015988349915,95000
7.5927753,-7.5927753,0.060316727,1.0,0.057126563,-0.07970647,1.1924497,7.683133,-7.683133,0.08290633,1.0,0.000703819990158081,314.11926341056824,100000
